ref_time,time,AccPed2D,AccPedal,AccSignl,DegOfDev,DeTorque,RevoPMin,SideAccl,SpeedCom
334.72,334.498,99.986,34.4,34.4,3.53,28.86,1677,-0.09,77.95
334.74,334.518,99.986,34.4,34.4,3.54,28.86,1674,-0.07,77.95
334.76,334.538,99.986,34.4,34.4,3.62,28.86,1679,-0.07,77.83
334.78,334.558,41.955,34.4,34.4,3.7,28.86,1681,-0.08,77.8
334.8,334.578,94.888,34.4,34.4,3.75,28.86,1675,-0.08,77.8
334.82,334.598,41.955,34.4,34,3.8,28.86,1673,-0.08,77.91
334.84,334.618,0,34,33.2,3.86,28.86,1672,-0.08,77.84
334.86,334.638,99.986,33.6,33.2,3.87,28.86,1677,-0.09,77.9
334.88,334.658,99.986,33.2,32.8,3.85,28.47,1675,-0.08,77.82
334.9,334.678,99.986,33.2,32.8,3.94,28.08,1677,-0.07,77.68
334.92,334.698,99.986,32.8,32.4,4.05,27.69,1676,-0.07,77.68
334.94,334.718,99.986,32.8,32.4,3.92,27.69,1679,-0.07,77.54
334.96,334.738,99.986,32.8,32.4,3.89,27.3,1679,-0.07,78.13
334.98,334.758,99.986,32.4,32.4,4,27.3,1679,-0.08,77.86
335,334.778,99.986,32.4,32.4,3.91,27.3,1680,-0.08,77.86
335.02,334.798,99.986,32.4,32.4,3.84,26.91,1680,-0.08,78.09
335.04,334.818,99.986,32.4,32.4,3.73,26.91,1683,-0.09,77.95
335.06,334.838,99.986,32.4,32.4,3.68,26.91,1677,-0.1,77.95
335.08,334.858,99.986,32.4,32.4,3.56,26.91,1676,-0.08,77.76
335.1,334.878,39.602,32.4,32.4,3.62,26.91,1674,-0.07,78.09
335.12,334.898,94.888,32.4,32.4,3.7,26.91,1678,-0.1,78.09
335.14,334.918,41.955,32.4,32.4,3.53,26.91,1678,-0.12,78.16
335.16,334.938,0,32.4,32.4,3.23,26.91,1674,-0.11,77.76
335.18,334.958,99.986,32.8,34,3.25,26.91,1676,-0.09,78
335.2,334.978,99.986,33.2,34,3.42,27.69,1683,-0.08,77.89
335.22,334.997,99.986,33.6,34,3.31,27.69,1680,-0.07,77.89
335.24,335.017,99.986,33.6,34,3.39,28.08,1678,-0.08,77.8
335.26,335.037,99.986,34,34.8,3.71,28.08,1682,-0.08,77.93
335.28,335.057,99.986,34.4,35.2,3.58,28.47,1680,-0.08,77.86
335.3,335.077,99.986,34.8,35.2,3.53,28.86,1680,-0.07,78.2
335.32,335.097,99.986,34.8,35.6,3.62,29.25,1679,-0.09,78.2
335.34,335.117,99.986,35.2,36,3.55,29.64,1677,-0.08,78.05
335.36,335.137,99.986,35.6,36,3.43,30.03,1685,-0.07,78.28
335.38,335.157,99.986,35.6,36,3.48,30.03,1683,-0.06,78.28
335.4,335.177,99.986,35.6,36,3.38,30.03,1682,-0.07,78.07
335.42,335.197,43.915,35.6,36,3.37,30.42,1677,-0.05,78.07
335.44,335.217,94.888,36,36,3.39,30.42,1680,-0.03,77.76
335.46,335.237,41.955,36,36,3.48,30.42,1681,-0.02,77.97
335.48,335.257,0,36,36,3.47,30.42,1682,-0.06,77.98
335.5,335.277,99.986,36,36,3.32,30.42,1683,-0.07,77.98
335.52,335.297,99.986,36,36,3.05,30.42,1679,-0.08,77.95
335.54,335.317,99.986,36,36,3.13,30.42,1685,-0.05,78.09
335.56,335.337,99.986,36,36,2.97,30.42,1685,-0.07,77.65
335.58,335.357,99.986,36,36,3.01,30.42,1687,-0.06,77.8
335.6,335.377,99.986,36,36,2.92,30.42,1686,-0.08,77.8
335.62,335.397,99.986,36,36,3,30.42,1684,-0.08,77.75
335.64,335.417,99.986,35.6,35.6,3.03,30.42,1683,-0.09,77.93
335.66,335.437,99.986,35.2,34.4,3.03,30.03,1684,-0.09,77.75
335.68,335.457,99.986,35.2,34.4,3.03,30.03,1683,-0.09,77.84
335.7,335.477,99.986,34.8,34.4,3.14,29.64,1680,-0.07,77.84
335.72,335.497,99.986,34.8,34.4,3.29,29.25,1681,-0.06,78
335.74,335.517,43.523,34,33.2,3.39,29.25,1675,-0.07,77.8
335.76,335.537,94.888,34,33.2,3.43,28.86,1678,-0.07,78.02
335.78,335.557,41.955,33.2,31.2,3.44,28.47,1680,-0.09,78.05
335.8,335.577,0,32.4,30.8,3.44,27.69,1678,-0.09,78.05
335.82,335.597,99.986,31.6,30.4,3.37,26.91,1680,-0.08,78.2
335.84,335.617,99.986,31.2,30.4,3.47,26.13,1678,-0.07,78.23
335.86,335.637,99.986,30.8,30.4,3.45,25.74,1675,-0.09,78.35
335.88,335.657,99.986,30.4,29.6,3.37,25.74,1676,-0.08,78.18
335.9,335.677,99.986,30,29.6,3.41,24.96,1681,-0.08,78.18
335.92,335.697,99.986,30,29.2,3.51,24.57,1676,-0.08,78.13
335.94,335.717,99.986,29.6,29.2,3.53,24.57,1674,-0.07,78.13
335.96,335.737,99.986,29.6,29.2,3.54,24.18,1676,-0.06,78.02
335.98,335.757,99.986,29.6,29.2,3.69,24.18,1680,-0.05,78.05
336,335.777,99.986,29.6,29.2,3.86,24.18,1682,-0.05,78.05
336.02,335.797,99.986,29.2,29.2,3.87,23.79,1682,-0.05,78.09
336.04,335.817,99.986,29.2,29.2,3.96,23.79,1684,-0.05,77.91
336.06,335.837,34.897,29.2,29.2,4.01,23.79,1679,-0.06,77.84
336.08,335.857,94.888,29.2,29.2,3.97,23.79,1681,-0.05,78.04
336.1,335.877,41.955,29.2,29.2,3.9,23.79,1683,-0.05,77.89
336.12,335.897,0,29.2,29.2,4,23.79,1688,-0.06,77.89
336.14,335.917,99.986,29.2,29.2,3.86,23.79,1685,-0.07,77.97
336.16,335.937,99.986,29.2,29.2,3.75,23.79,1684,-0.06,78.03
336.18,335.957,99.986,29.2,29.2,3.72,23.79,1683,-0.07,78.07
336.2,335.977,99.986,29.2,29.2,3.57,23.79,1686,-0.08,77.98
336.22,335.997,99.986,29.2,29.2,3.53,23.79,1688,-0.08,77.98
336.24,336.017,99.986,29.2,29.2,3.53,23.79,1682,-0.09,77.96
336.26,336.037,99.986,29.2,29.2,3.45,23.79,1680,-0.09,78.13
336.28,336.057,99.986,29.2,29.2,3.37,23.79,1680,-0.08,77.9
336.3,336.077,99.986,29.2,28.8,3.37,23.79,1683,-0.07,77.9
336.32,336.097,99.986,28.8,28.4,3.35,23.4,1682,-0.07,78
336.34,336.117,99.986,28.8,28.4,3.37,23.4,1679,-0.06,77.95
336.36,336.137,99.986,28.8,28.4,3.41,23.4,1683,-0.07,77.95
336.38,336.157,34.505,28.4,27.6,3.47,23.01,1682,-0.08,77.77
336.4,336.177,94.888,28,27.6,3.32,23.01,1684,-0.09,77.76
336.42,336.197,41.955,28,27.6,3.32,22.62,1677,-0.08,77.76
336.44,336.217,0,28,27.6,3.37,22.62,1681,-0.07,77.9
336.46,336.237,99.986,27.6,27.6,3.32,22.23,1684,-0.06,77.83
336.48,336.257,99.986,27.6,27.6,3.39,22.23,1686,-0.06,77.79
336.5,336.277,99.986,27.6,27.6,3.46,22.23,1683,-0.08,77.79
336.52,336.297,99.986,27.6,27.6,3.51,22.23,1672,-0.07,77.91
336.54,336.317,99.986,27.6,27.6,3.45,22.23,1677,-0.09,78.05
336.56,336.337,99.986,27.6,27.6,3.49,22.23,1682,-0.09,77.97
336.58,336.357,99.986,27.6,27.6,3.25,21.84,1684,-0.09,77.77
336.6,336.377,99.986,27.6,27.6,3.33,21.84,1678,-0.07,77.91
336.62,336.397,99.986,27.6,27.6,3.37,22.23,1676,-0.06,77.91
336.64,336.417,99.986,27.6,27.6,3.47,22.23,1678,-0.06,77.91
336.66,336.437,99.986,27.6,27.6,3.53,22.23,1677,-0.08,78.2
336.68,336.457,99.986,27.6,27.6,3.37,22.23,1678,-0.1,78.02
336.7,336.477,34.505,27.6,27.6,3.35,22.23,1676,-0.08,77.91
336.72,336.496,94.888,27.6,27.6,3.35,22.23,1674,-0.07,77.91
336.74,336.516,41.955,27.6,27.6,3.36,22.23,1676,-0.06,77.7
336.76,336.536,0,27.6,27.6,3.37,22.23,1683,-0.06,77.77
336.78,336.556,99.986,27.6,28,3.45,21.84,1681,-0.07,77.84
336.8,336.576,99.986,28,28,3.45,22.23,1678,-0.08,77.86
336.82,336.596,99.986,28,28,3.38,22.23,1680,-0.09,77.86
336.84,336.616,99.986,28,28.8,3.37,22.23,1683,-0.08,77.84
336.86,336.636,99.986,28.4,29.2,3.37,22.62,1680,-0.07,77.7
336.88,336.656,99.986,29.2,30,3.49,23.01,1679,-0.06,77.68
336.9,336.676,99.986,29.2,30,3.55,23.4,1682,-0.08,77.68
336.92,336.696,99.986,29.6,30,3.4,23.79,1681,-0.07,77.7
336.94,336.716,99.986,30,30,3.37,24.18,1683,-0.06,77.61
336.96,336.736,99.986,30,30,3.66,24.18,1681,-0.04,77.79
336.98,336.756,99.986,30,30,3.72,24.57,1678,-0.04,77.96
337,336.776,99.986,30,30,3.75,24.57,1680,-0.07,77.96
337.02,336.796,38.818,30,30,3.9,24.57,1680,-0.1,77.8
337.04,336.816,94.888,30,30,3.61,24.57,1677,-0.12,78.27
337.06,336.836,41.955,30,30,3.38,24.57,1675,-0.09,77.95
337.08,336.856,0,30,30,3.37,24.57,1679,-0.09,77.65
337.1,336.876,99.986,30,30,3.48,24.57,1677,-0.09,77.65
337.12,336.896,99.986,30.4,30.8,3.31,24.57,1682,-0.08,77.98
337.14,336.916,99.986,30.4,30.8,3.31,24.96,1685,-0.07,77.9
337.16,336.936,99.986,30.4,30.8,3.51,24.96,1681,-0.07,77.98
337.18,336.956,99.986,30.4,30.8,3.54,24.96,1679,-0.08,77.82
337.2,336.976,99.986,30.8,31.2,3.53,24.96,1679,-0.1,77.84
337.22,336.996,99.986,30.8,31.2,3.6,25.35,1678,-0.1,77.84
337.24,337.016,99.986,31.6,32.8,3.57,25.35,1678,-0.08,77.73
337.26,337.036,99.986,32,32.8,3.71,26.13,1686,-0.06,78.07
337.28,337.056,99.986,32,32.8,3.78,26.13,1687,-0.06,78.02
337.3,337.076,99.986,32.4,32.8,3.79,26.52,1680,-0.05,77.73
337.32,337.096,99.986,32.4,32.8,3.96,26.91,1677,-0.07,77.73
337.34,337.116,42.739,32.8,32.8,4.42,27.3,1684,-0.12,78.46
337.36,337.136,94.888,32.8,32.8,4.13,27.3,1687,-0.13,78.14
337.38,337.156,41.955,32.8,32.8,3.57,27.3,1681,-0.1,77.56
337.4,337.176,0,32.8,32.8,3.78,27.3,1680,-0.09,78.3
337.42,337.196,99.986,32.8,32.8,3.93,27.3,1677,-0.07,78.3
337.44,337.216,99.986,32.8,32.8,3.77,27.69,1680,-0.05,78.13
337.46,337.236,99.986,32.8,32.8,3.99,27.3,1679,-0.07,77.77
337.48,337.256,99.986,32.8,32.8,3.98,27.69,1679,-0.09,77.77
337.5,337.276,99.986,32.8,32.8,3.69,27.69,1682,-0.09,77.77
337.52,337.296,99.986,32.8,32.8,3.64,27.3,1679,-0.07,78.18
337.54,337.316,99.986,32.8,32.8,3.7,27.69,1676,-0.06,77.77
337.56,337.336,99.986,32.8,32.8,3.68,27.69,1679,-0.05,77.89
337.58,337.356,99.986,32.8,32.8,3.81,27.3,1688,-0.03,77.95
337.6,337.376,99.986,32.8,32,3.92,27.3,1684,-0.04,77.95
337.62,337.396,99.986,32.4,31.6,3.92,27.3,1674,-0.05,77.95
337.64,337.416,99.986,32,31.6,3.92,26.91,1681,-0.06,77.82
337.66,337.436,41.171,32,31.6,3.91,26.52,1687,-0.08,78.05
337.68,337.456,94.888,31.6,30.8,3.74,26.52,1684,-0.09,78.09
337.7,337.476,41.955,30.8,30,3.57,26.13,1675,-0.09,78.16
337.72,337.496,0,30.4,30,3.57,25.74,1678,-0.09,78.16
337.74,337.516,99.986,30.4,30,3.52,24.96,1680,-0.09,77.84
337.76,337.536,99.986,30,30,3.41,24.96,1683,-0.09,78.07
337.78,337.556,99.986,30,30,3.35,24.57,1679,-0.1,78.07
337.8,337.576,99.986,30,30,3.23,24.57,1680,-0.09,77.96
337.82,337.596,99.986,30,30,3.31,24.57,1680,-0.07,77.96
337.84,337.616,99.986,30,30,3.39,24.57,1677,-0.08,78.32
337.86,337.636,99.986,30,30,3.36,24.57,1676,-0.07,77.98
337.88,337.656,99.986,30,30,3.35,24.57,1681,-0.09,78.3
337.9,337.676,99.986,30,30,3.47,24.18,1687,-0.1,77.75
337.92,337.696,99.986,30,30,3.49,24.18,1684,-0.11,77.75
337.94,337.716,99.986,30,30,3.49,24.18,1680,-0.08,78.25
337.96,337.736,99.986,30,30,3.74,24.18,1679,-0.06,78.2
337.98,337.756,37.642,30,30,3.93,24.18,1679,-0.05,77.97
338,337.776,94.888,30,30,4.09,24.57,1685,-0.07,77.97
338.02,337.796,41.955,30,30,4.25,24.57,1683,-0.07,77.73
338.04,337.816,0,30,30,4.31,24.57,1684,-0.08,77.8
338.06,337.836,99.986,30,30.4,4.37,24.57,1682,-0.06,77.95
338.08,337.856,99.986,30.4,30.4,4.26,24.57,1685,-0.04,77.42
338.1,337.876,99.986,30.4,30.4,4.38,24.57,1687,-0.06,77.42
338.12,337.896,99.986,30.4,30.4,4.42,24.57,1691,-0.08,77.98
338.14,337.916,99.986,30.4,30.4,4.29,24.57,1685,-0.09,78.02
338.16,337.936,99.986,30.4,30.4,4.16,24.57,1677,-0.08,77.97
338.18,337.956,99.986,30.4,30.4,4.13,24.96,1681,-0.07,77.95
338.2,337.975,99.986,30.4,30.4,4.05,24.96,1683,-0.06,78.13
338.22,337.995,99.986,30.4,30.4,3.95,24.96,1682,-0.07,78.13
338.24,338.015,99.986,30.4,30.4,3.82,24.96,1677,-0.08,78.09
338.26,338.035,99.986,30.4,30.4,3.68,24.96,1677,-0.09,77.83
338.28,338.055,99.986,30.4,30.4,3.55,24.96,1683,-0.1,77.95
338.3,338.075,38.818,30.4,30.4,3.39,24.96,1684,-0.08,77.95
338.32,338.095,94.888,30.4,30.4,3.32,24.96,1676,-0.08,78.09
338.34,338.115,41.955,30.4,30.4,3.34,24.96,1674,-0.09,77.97
338.36,338.135,0,30.4,30,3.17,24.96,1684,-0.09,77.82
338.38,338.155,99.986,30,29.2,3.18,24.96,1683,-0.09,77.79
338.4,338.175,99.986,29.2,28,3.18,24.57,1679,-0.1,77.79
338.42,338.195,99.986,28.8,28,3.24,23.79,1674,-0.1,77.83
338.44,338.215,99.986,28.8,28,3.2,23.4,1683,-0.09,77.75
338.46,338.235,99.986,28.4,28,3.21,23.01,1686,-0.08,77.79
338.48,338.255,99.986,28.4,28,3.26,23.01,1680,-0.07,77.91
338.5,338.275,99.986,28.4,28,3.31,23.01,1676,-0.07,77.91
338.52,338.295,99.986,28,28,3.35,23.01,1680,-0.07,78.07
338.54,338.315,99.986,28,28,3.33,22.62,1687,-0.08,77.98
338.56,338.335,99.986,28,28,3.37,22.62,1683,-0.09,77.9
338.58,338.355,99.986,28,28,3.41,22.62,1680,-0.07,77.91
338.6,338.375,99.986,28,28,3.53,22.62,1674,-0.06,77.91
338.62,338.395,36.073,28,28,3.54,22.62,1677,-0.05,78.09
338.64,338.415,94.888,28,28,3.61,22.62,1678,-0.05,77.93
338.66,338.435,41.955,28,28,3.69,22.62,1678,-0.07,78.03
338.68,338.455,0,28,28,3.66,22.62,1678,-0.07,78.16
338.7,338.475,99.986,28,28,3.67,22.62,1678,-0.05,77.79
338.72,338.495,99.986,28,28,3.64,22.62,1679,-0.06,77.79
338.74,338.515,99.986,28,28,3.64,22.62,1679,-0.07,77.77
338.76,338.535,99.986,28,28,3.57,22.62,1685,-0.08,77.9
338.78,338.555,99.986,28,28,3.54,22.62,1682,-0.08,78.09
338.8,338.575,99.986,28,28,3.46,22.62,1680,-0.07,77.84
338.82,338.595,99.986,28,28,3.47,22.62,1680,-0.06,77.84
338.84,338.615,99.986,28,28,3.5,22.62,1678,-0.07,77.93
338.86,338.635,99.986,28,28,3.55,22.62,1684,-0.07,77.95
338.88,338.655,99.986,28,28,3.49,22.62,1683,-0.07,77.82
338.9,338.675,99.986,28,28,3.33,22.62,1684,-0.07,77.68
338.92,338.695,99.986,28,28,3.34,22.62,1680,-0.07,77.68
338.94,338.715,36.857,28,28,3.33,22.62,1679,-0.07,77.76
338.96,338.735,94.888,28,28,3.36,22.62,1678,-0.05,77.7
338.98,338.755,41.955,28,28,3.47,22.62,1678,-0.08,77.51
339,338.775,0,28,28,3.41,22.62,1681,-0.09,77.51
339.02,338.795,99.986,28,28,3.37,22.62,1681,-0.07,77.75
339.04,338.815,99.986,28,28,3.37,22.62,1679,-0.07,77.83
339.06,338.835,99.986,28,28,3.37,22.62,1675,-0.06,77.65
339.08,338.855,99.986,28,28,3.38,22.62,1679,-0.05,77.68
339.1,338.875,99.986,28,28,3.49,22.62,1677,-0.07,77.68
339.12,338.895,99.986,28,28,3.43,22.62,1676,-0.08,77.59
339.14,338.915,99.986,28,28,3.43,22.62,1677,-0.05,77.95
339.16,338.935,99.986,28,27.2,3.47,22.62,1676,-0.04,77.56
339.18,338.955,99.986,27.6,26.8,3.41,22.23,1677,-0.05,77.68
339.2,338.975,99.986,27.2,26.8,3.5,22.23,1675,-0.05,77.68
339.22,338.995,99.986,26.8,26.4,3.53,21.84,1675,-0.06,77.68
339.24,339.015,99.986,26.8,26.4,3.44,21.45,1673,-0.05,77.68
339.26,339.035,35.681,26.8,26.4,3.33,21.45,1677,-0.04,77.63
339.28,339.055,94.888,26.4,26.4,3.35,21.45,1676,-0.06,77.63
339.3,339.075,41.955,26.4,26,3.13,21.06,1675,-0.07,77.95
339.32,339.095,0,26.4,26,2.93,21.06,1676,-0.08,77.95
339.34,339.115,99.986,26,26,2.62,20.67,1674,-0.08,77.45
339.36,339.135,99.986,26,26,2.61,20.67,1671,-0.05,77.42
339.38,339.155,99.986,26,26,2.81,20.67,1674,-0.04,77.63
339.4,339.175,99.986,26,26,2.93,20.67,1676,-0.06,77.9
339.42,339.195,99.986,26,26,2.87,20.67,1672,-0.05,77.9
339.44,339.215,99.986,26,26,3.04,20.67,1673,-0.04,77.49
339.46,339.235,99.986,26,26,3.09,20.67,1672,-0.05,77.59
339.48,339.255,99.986,26,26,3.12,20.67,1676,-0.05,77.8
339.5,339.275,99.986,26,26,3.17,20.28,1677,-0.05,77.8
339.52,339.295,99.986,26,26,3.08,20.28,1675,-0.07,77.62
339.54,339.315,99.986,26,26,2.97,20.28,1679,-0.06,77.68
339.56,339.335,99.986,26,26,3.04,20.28,1677,-0.02,77.73
339.58,339.355,34.897,26,26,3.13,20.28,1671,-0.01,77.86
339.6,339.375,94.888,26,26,3.38,20.28,1668,-0.02,77.86
339.62,339.395,41.955,26,26,3.61,20.67,1678,-0.07,78.23
339.64,339.415,0,26,26,3.49,20.28,1679,-0.09,78.28
339.66,339.435,99.986,26,26,3.19,20.28,1673,-0.05,78.04
339.68,339.454,99.986,26,26,3.52,20.28,1673,0,77.86
339.7,339.475,99.986,26,26,3.85,20.28,1674,0.01,77.86
339.72,339.494,99.986,26,26,3.81,20.28,1675,0,77.75
339.74,339.514,99.986,26,26,3.8,20.28,1676,-0.02,77.41
339.76,339.535,99.986,26,26,3.9,20.28,1684,-0.05,77.62
339.78,339.554,99.986,26,26,3.65,20.28,1680,-0.03,77.62
339.8,339.574,99.986,26,26,3.02,20.28,1672,-0.03,77.52
339.82,339.594,99.986,26,26,2.84,20.28,1675,-0.06,77.52
339.84,339.614,99.986,26,26,2.62,20.28,1682,-0.07,77.47
339.86,339.634,99.986,26,26,2.43,20.28,1687,-0.05,77.54
339.88,339.654,99.986,26,26,2.36,20.28,1678,-0.04,77.51
339.9,339.675,34.897,26,26,2.32,20.28,1678,-0.08,77.51
339.92,339.694,94.888,26,26,2.09,20.28,1674,-0.08,77.16
339.94,339.714,41.955,26,26,1.94,20.28,1678,-0.06,77.13
339.96,339.734,0,26,26,2.11,20.28,1676,-0.03,77.19
339.98,339.754,99.986,26,26,2.05,20.28,1675,0,77.17
340,339.775,99.986,26,26,2.33,20.28,1672,-0.02,77.17
340.02,339.794,99.986,26,26,2.63,20.28,1668,-0.05,77.12
340.04,339.814,99.986,26,26,2.52,20.28,1669,-0.05,77.17
340.06,339.834,99.986,26,26,2.43,20.67,1671,-0.04,77.28
340.08,339.854,99.986,25.6,25.6,2.53,20.28,1670,-0.05,77.55
340.1,339.874,99.986,25.6,25.6,2.35,20.28,1668,-0.07,77.55
340.12,339.894,99.986,25.6,25.6,2.08,20.28,1675,-0.06,77.26
340.14,339.914,99.986,25.6,25.6,2.16,20.28,1671,-0.05,77.28
340.16,339.934,99.986,25.2,24.8,2.34,20.28,1663,-0.03,77.42
340.18,339.954,99.986,25.2,24.8,2.63,19.89,1664,-0.04,77.56
340.2,339.974,99.986,25.2,24.8,2.76,19.89,1669,-0.04,77.56
340.22,339.994,34.505,25.2,24.8,2.96,19.89,1665,-0.02,77.91
340.24,340.014,94.888,25.2,24.8,3.16,19.89,1659,-0.02,77.58
340.26,340.034,41.955,24.8,24.8,3.32,19.89,1664,0,77.68
340.28,340.054,0,24.8,24.8,3.33,19.89,1661,0,77.59
340.3,340.074,99.986,24.8,24.8,3.51,19.89,1661,0,77.59
340.32,340.094,99.986,24.8,24.8,3.47,19.89,1668,-0.01,77.77
340.34,340.114,99.986,24.8,24.8,3.49,19.5,1669,-0.01,77.7
340.36,340.134,99.986,24.8,24.8,3.34,19.5,1666,-0.04,77.65
340.38,340.154,99.986,24.8,24.8,3.07,19.5,1660,-0.03,77.28
340.4,340.174,99.986,24.8,25.2,2.89,19.89,1669,-0.03,77.28
340.42,340.194,99.986,25.2,25.2,2.9,19.5,1680,-0.02,77.4
340.44,340.214,99.986,25.2,25.2,2.62,19.5,1678,-0.03,77.12
340.46,340.234,99.986,25.2,25.2,2.53,19.89,1670,-0.05,77.01
340.48,340.254,99.986,25.2,25.6,2.62,19.89,1671,-0.04,76.84
340.5,340.274,99.986,25.6,26,2.61,19.89,1674,-0.02,76.84
340.52,340.294,99.986,25.6,26,2.65,19.89,1675,-0.02,76.96
340.54,340.314,34.505,25.6,26,2.57,20.28,1677,-0.03,76.99
340.56,340.334,94.888,26,26,2.35,20.28,1677,-0.04,76.92
340.58,340.354,41.955,26,26,2.44,20.28,1672,-0.04,77.09
340.6,340.374,0,26,26,2.3,20.67,1667,-0.03,77.09
340.62,340.394,99.986,26,26,2.17,20.67,1670,-0.03,76.92
340.64,340.414,99.986,26,26,2.11,20.67,1668,-0.05,77.01
340.66,340.434,99.986,26,26,2.02,20.67,1667,-0.05,77.12
340.68,340.454,99.986,26,26,2.03,20.67,1663,-0.03,77.17
340.7,340.474,99.986,26,26,2.15,20.67,1661,-0.03,77.17
340.72,340.494,99.986,26,26,2.25,20.67,1659,-0.03,77.13
340.74,340.514,99.986,26,26,2.34,20.67,1659,-0.03,77.24
340.76,340.534,99.986,26,26,2.28,20.67,1662,-0.04,77.27
340.78,340.554,99.986,26,26,2.19,20.67,1663,-0.04,76.98
340.8,340.574,99.986,26,26,2.26,20.67,1659,-0.03,76.98
340.82,340.594,99.986,26,26,2.38,20.67,1652,-0.04,77.06
340.84,340.614,99.986,26,26,2.52,20.67,1659,-0.04,77.12
340.86,340.634,35.681,26,26,2.54,20.67,1664,-0.02,77.28
340.88,340.654,94.888,26,26,2.83,20.67,1662,-0.01,77.1
340.9,340.674,41.955,26,26,2.8,20.67,1662,-0.03,77.1
340.92,340.694,0,26,26,2.91,20.67,1663,-0.03,77.23
340.94,340.714,99.986,26,26,3.06,20.67,1662,-0.03,77.26
340.96,340.734,99.986,26,26,3.21,20.67,1659,-0.03,77.17
340.98,340.754,99.986,26,26,3.13,20.67,1668,-0.02,77.16
341,340.774,99.986,26,26,3.08,20.67,1665,-0.02,77.16
341.02,340.794,99.986,26,26,3.13,20.67,1659,-0.03,77.1
341.04,340.814,99.986,26,26,3.02,20.67,1656,-0.03,77.07
341.06,340.834,99.986,26.4,26.8,2.94,21.06,1667,-0.03,76.92
341.08,340.854,99.986,26.4,27.2,2.81,21.06,1667,-0.05,77.1
341.1,340.874,99.986,27.2,28,2.79,21.45,1661,-0.05,77.1
341.12,340.894,99.986,28,29.6,2.7,21.84,1662,-0.04,76.98
341.14,340.914,99.986,28.8,31.2,2.66,22.62,1667,-0.04,77.13
341.16,340.934,99.986,29.6,31.2,2.54,23.79,1668,-0.04,77.01
341.18,340.953,41.955,30.4,31.6,2.4,24.18,1664,-0.05,77.01
341.2,340.973,94.888,30.8,31.6,2.35,24.96,1668,-0.05,77.19
341.22,340.993,41.955,31.2,32.4,2.36,25.35,1667,-0.05,77.19
341.24,341.013,0,31.6,32.4,2.35,26.13,1663,-0.04,77.16
341.26,341.033,99.986,32,32.4,2.24,26.52,1662,-0.05,77.21
341.28,341.053,99.986,32,32.4,2.19,26.52,1665,-0.05,77.26
341.3,341.073,99.986,32,32.4,2.24,26.52,1665,-0.05,77.26
341.32,341.093,99.986,32,32.4,2.2,26.91,1661,-0.05,77.33
341.34,341.113,99.986,32,32.4,2.19,26.91,1662,-0.04,77.19
341.36,341.133,99.986,32,32.4,2.25,26.91,1662,-0.06,76.77
341.38,341.153,99.986,32.4,32.4,2.33,26.91,1665,-0.06,76.8
341.4,341.173,99.986,32.4,32.4,2.35,26.91,1661,-0.03,76.8
341.42,341.193,99.986,32.4,32.4,2.56,26.91,1665,-0.02,77.07
341.44,341.213,99.986,32.4,32.4,2.69,26.91,1665,-0.04,77.03
341.46,341.233,99.986,32.4,32.4,2.78,26.91,1665,-0.04,77.17
341.48,341.253,99.986,32.4,32.4,2.89,26.91,1665,-0.06,77.26
341.5,341.273,45.876,32.4,32.4,3.12,26.91,1667,-0.04,77.26
341.52,341.293,94.888,32.4,32.4,3.2,26.91,1667,-0.01,76.98
341.54,341.313,41.955,32.4,32.4,3.31,26.91,1661,0,76.85
341.56,341.333,0,32.4,32.4,3.42,26.91,1664,-0.03,76.99
341.58,341.353,99.986,32.4,32.4,3.52,26.91,1666,-0.04,77.07
341.6,341.373,99.986,32.4,32.4,3.57,26.91,1664,-0.04,76.89
341.62,341.393,99.986,32.4,32.4,3.53,26.91,1661,-0.03,76.89
341.64,341.413,99.986,32.4,32.4,3.61,26.91,1663,-0.03,77.01
341.66,341.433,99.986,32.4,32.4,3.7,26.91,1663,-0.03,77.06
341.68,341.453,99.986,32.4,32.4,3.7,26.91,1663,-0.06,77.17
341.7,341.473,99.986,32.4,32.4,3.54,26.91,1665,-0.05,77.17
341.72,341.493,99.986,32.4,32.4,3.39,26.91,1660,-0.05,77.01
341.74,341.513,99.986,32.4,32.4,3.47,27.3,1660,-0.06,77.12
341.76,341.533,99.986,32.4,32.4,3.29,27.3,1659,-0.06,77.26
341.78,341.553,99.986,32.4,32.4,3.27,27.3,1661,-0.05,77.13
341.8,341.573,99.986,32.4,32.4,3.34,26.91,1664,-0.06,77.13
341.82,341.593,44.307,32.4,32.4,3.15,26.91,1660,-0.06,77.35
341.84,341.613,94.888,32.4,32.4,3.06,26.91,1659,-0.06,77.56
341.86,341.633,41.955,32.4,32.4,3.13,27.3,1660,-0.07,77.52
341.88,341.653,0,32.4,32.4,3.01,27.3,1663,-0.06,77.24
341.9,341.673,99.986,32.4,32.4,3,26.91,1660,-0.05,77.24
341.92,341.693,99.986,32.4,32.4,3.08,27.3,1665,-0.06,77.17
341.94,341.713,99.986,32.4,32.4,3.08,26.91,1664,-0.07,77.42
341.96,341.733,99.986,32.4,32.4,3.13,26.91,1664,-0.07,77.4
341.98,341.753,99.986,32.4,32.4,3.19,26.91,1663,-0.05,77.33
342,341.773,99.986,32.4,32.4,3.2,26.91,1665,-0.03,77.33
342.02,341.793,99.986,32.4,32.4,3.42,26.91,1666,-0.03,77.4
