"time,DegOfDev"
"1443.189,0.34"
"1443.209,0.33"
"1443.229,0.35"
"1443.249,0.33"
"1443.269,0.2"
"1443.289,0.1"
"1443.309,0.03"
"1443.329,0.1"
"1443.349,0.16"
"1443.369,0.1"
"1443.389,0.19"
"1443.409,0.44"
"1443.429,0.42"
"1443.449,0.3"
"1443.469,0.14"
"1443.489,0.18"
"1443.509,0.29"
"1443.529,0.32"
"1443.549,0.33"
"1443.569,0.33"
"1443.589,0.33"
"1443.609,0.34"
"1443.629,0.44"
"1443.649,0.39"
"1443.669,0.3"
"1443.689,0.22"
"1443.709,0.02"
"1443.729,0.04"
"1443.749,0.09"
"1443.769,0.16"
"1443.789,0.11"
"1443.809,0.1"
"1443.829,0.18"
"1443.849,0.16"
"1443.869,0.11"
"1443.889,0"
"1443.909,0.16"
"1443.929,0.16"
"1443.949,0.24"
"1443.969,0.32"
"1443.989,0.36"
"1444.009,0.46"
"1444.029,0.41"
"1444.049,0.48"
"1444.069,0.4"
"1444.089,0.28"
"1444.109,0.07"
"1444.129,0.05"
"1444.149,0.14"
"1444.169,0.22"
"1444.189,0.17"
"1444.209,0.06"
"1444.229,0"
"1444.249,0.07"
"1444.269,0.16"
"1444.289,0.2"
"1444.309,0.31"
"1444.329,0.34"
"1444.349,0.35"
"1444.369,0.35"
"1444.389,0.32"
"1444.409,0.31"
"1444.429,0.28"
"1444.449,0.28"
"1444.469,0.16"
"1444.489,0.16"
"1444.509,0.11"
"1444.529,0.02"
"1444.549,0.05"
"1444.569,0.04"
"1444.589,0"
"1444.609,0.04"
"1444.629,0.08"
"1444.649,0.13"
"1444.669,0.14"
"1444.689,0.12"
"1444.709,0.17"
"1444.729,0.13"
"1444.749,0.16"
"1444.769,0.16"
"1444.789,0.16"
"1444.809,0.13"
"1444.829,0.05"
"1444.849,0.03"
"1444.869,0.14"
"1444.889,0.14"
"1444.909,0.06"
"1444.929,0.12"
"1444.949,0.16"
"1444.969,0.19"
"1444.989,0.29"
"1445.009,0.32"
"1445.029,0.22"
"1445.049,0.22"
"1445.069,0.14"
"1445.089,0.02"
"1445.109,0.13"
"1445.129,0.17"
"1445.149,0.25"
"1445.169,0.22"
"1445.189,0.28"
"1445.209,0.21"
"1445.229,0.21"
"1445.249,0.16"
"1445.269,0.13"
"1445.289,0.1"
"1445.309,0.17"
"1445.329,0.18"
"1445.349,0.26"
"1445.369,0.34"
"1445.389,0.34"
"1445.409,0.35"
"1445.429,0.47"
"1445.449,0.62"
"1445.469,0.67"
"1445.489,0.77"
"1445.509,0.76"
"1445.529,0.67"
"1445.549,0.54"
"1445.569,0.48"
"1445.589,0.32"
"1445.609,0.18"
"1445.629,0.16"
"1445.649,0.16"
"1445.669,0.16"
"1445.689,0.25"
"1445.709,0.21"
"1445.729,0.13"
"1445.749,0.04"
"1445.769,0.01"
"1445.789,0"
"1445.809,0.14"
"1445.829,0.02"
"1445.849,0.01"
"1445.869,0"
"1445.889,0.06"
"1445.909,0.1"
"1445.929,0.04"
"1445.949,0.01"
"1445.969,0.11"
"1445.989,0.23"
"1446.009,0.38"
"1446.029,0.59"
"1446.049,0.68"
"1446.069,0.74"
"1446.089,0.89"
"1446.109,0.99"
"1446.129,1.01"
"1446.149,1.01"
"1446.169,1.01"
"1446.189,1.01"
"1446.209,1.11"
"1446.229,1.04"
"1446.249,1.01"
"1446.269,0.99"
"1446.289,0.92"
"1446.309,0.84"
"1446.329,0.84"
"1446.349,0.84"
"1446.369,0.86"
"1446.389,0.76"
"1446.409,0.8"
"1446.429,0.84"
"1446.449,0.69"
"1446.469,0.6"
"1446.489,0.5"
"1446.509,0.37"
"1446.529,0.27"
"1446.549,0.17"
"1446.569,0.26"
"1446.589,0.37"
"1446.609,0.41"
"1446.629,0.49"
"1446.649,0.47"
"1446.669,0.49"
"1446.689,0.39"
"1446.709,0.35"
"1446.729,0.47"
"1446.749,0.45"
"1446.769,0.38"
"1446.789,0.42"
"1446.809,0.48"
"1446.829,0.41"
"1446.849,0.3"
"1446.869,0.22"
"1446.889,0.15"
"1446.909,0.16"
"1446.929,0.1"
"1446.949,0.03"
"1446.969,0.03"
"1446.989,0"
"1447.009,0.03"
"1447.029,0.04"
"1447.049,0.02"
"1447.069,0.07"
"1447.089,0.15"
"1447.109,0.13"
"1447.129,0.15"
"1447.149,0.16"
"1447.169,0.2"
"1447.189,0.3"
"1447.209,0.33"
"1447.229,0.2"
"1447.249,0.18"
"1447.269,0.16"
"1447.289,0.27"
"1447.309,0.34"
"1447.329,0.33"
"1447.349,0.33"
"1447.369,0.29"
"1447.389,0.31"
"1447.409,0.33"
"1447.429,0.23"
"1447.449,0.28"
"1447.469,0.28"
"1447.489,0.33"
"1447.509,0.19"
"1447.529,0.16"
"1447.549,0.16"
"1447.569,0.19"
"1447.589,0.25"
"1447.609,0.24"
"1447.629,0.33"
"1447.649,0.32"
"1447.669,0.27"
"1447.689,0.33"
"1447.709,0.29"
"1447.729,0.33"
"1447.749,0.33"
"1447.769,0.27"
"1447.789,0.27"
"1447.809,0.18"
"1447.829,0.16"
"1447.849,0.23"
"1447.869,0.17"
"1447.889,0.28"
"1447.909,0.26"
"1447.929,0.16"
"1447.949,0.17"
"1447.969,0.11"
"1447.989,0.07"
"1448.009,0.2"
"1448.029,0.22"
"1448.049,0.19"
"1448.069,0.22"
"1448.089,0.16"
"1448.109,0.14"
"1448.129,0.03"
"1448.149,0.04"
"1448.169,0.15"
"1448.189,0.1"
"1448.209,0.01"
"1448.229,0"
"1448.249,0"
"1448.269,0"
"1448.289,0.07"
"1448.309,0.14"
"1448.329,0.22"
"1448.349,0.19"
"1448.369,0.3"
"1448.389,0.33"
"1448.409,0.33"
"1448.429,0.33"
"1448.449,0.22"
"1448.469,0.16"
"1448.489,0.16"
"1448.509,0.16"
"1448.529,0.16"
"1448.549,0.15"
"1448.569,0.02"
"1448.589,0"
"1448.609,0.09"
"1448.629,0.08"
"1448.649,0.09"
"1448.669,0"
"1448.689,0.05"
"1448.709,0.08"
"1448.729,0.15"
"1448.749,0.28"
"1448.769,0.26"
"1448.789,0.32"
"1448.809,0.21"
"1448.829,0.29"
"1448.849,0.33"
"1448.869,0.33"
"1448.889,0.25"
"1448.909,0.19"
"1448.929,0.26"
"1448.949,0.32"
"1448.969,0.36"
"1448.989,0.48"
"1449.009,0.49"
"1449.029,0.35"
"1449.049,0.28"
"1449.069,0.2"
"1449.089,0.16"
"1449.109,0.16"
"1449.129,0.18"
"1449.149,0.16"
"1449.169,0.16"
"1449.189,0.03"
"1449.209,0"
"1449.229,0"
"1449.249,0"
"1449.269,0"
"1449.289,0.14"
"1449.309,0.16"
"1449.329,0.16"
"1449.349,0.16"
"1449.369,0.16"
"1449.389,0.16"
"1449.409,0.14"
"1449.429,0.16"
"1449.449,0.06"
"1449.469,0.1"
"1449.489,0.08"
"1449.509,0.01"
"1449.529,0.06"
"1449.549,0.26"
"1449.569,0.44"
"1449.589,0.5"
"1449.609,0.6"
"1449.629,0.52"
"1449.649,0.48"
"1449.669,0.5"
"1449.689,0.6"
"1449.709,0.74"
"1449.729,0.78"
"1449.749,0.89"
"1449.769,1"
"1449.789,1.01"
"1449.809,1.01"
"1449.829,0.98"
"1449.849,1.01"
"1449.869,1.01"
"1449.889,0.99"
"1449.909,1.06"
"1449.929,1.08"
"1449.949,1.14"
"1449.969,1.06"
"1449.989,0.98"
"1450.009,0.85"
"1450.029,0.84"
"1450.049,0.84"
"1450.069,0.84"
"1450.089,0.84"
"1450.109,0.84"
"1450.129,0.84"
"1450.149,0.79"
"1450.169,0.7"
"1450.189,0.68"
"1450.209,0.79"
"1450.229,0.75"
"1450.249,0.65"
"1450.269,0.52"
"1450.289,0.5"
"1450.309,0.46"
"1450.329,0.39"
"1450.349,0.38"
"1450.369,0.28"
"1450.389,0.19"
"1450.409,0.14"
"1450.429,0.04"
"1450.449,0"
"1450.469,0"
"1450.489,0.01"
"1450.509,0.07"
"1450.529,0.02"
"1450.549,0.03"
"1450.569,0.14"
"1450.589,0.21"
"1450.609,0.21"
"1450.629,0.18"
"1450.649,0.25"
"1450.669,0.22"
"1450.689,0.31"
"1450.709,0.33"
"1450.729,0.4"
"1450.749,0.33"
"1450.769,0.2"
"1450.789,0.24"
"1450.809,0.2"
"1450.829,0.16"
"1450.849,0.16"
"1450.869,0.16"
"1450.889,0.07"
"1450.909,0.07"
"1450.929,0.15"
"1450.949,0.22"
"1450.969,0.32"
"1450.989,0.3"
"1451.009,0.28"
"1451.029,0.24"
"1451.049,0.2"
"1451.069,0.33"
"1451.089,0.54"
"1451.109,0.44"
"1451.129,0.39"
"1451.149,0.46"
"1451.169,0.5"
"1451.189,0.24"
"1451.209,0.22"
"1451.229,0.28"
"1451.249,0.22"
"1451.269,0.24"
"1451.289,0.38"
"1451.309,0.32"
"1451.329,0.35"
"1451.349,0.3"
"1451.369,0.15"
"1451.389,0.08"
"1451.409,0.16"
"1451.429,0.06"
"1451.449,0"
"1451.469,0.06"
"1451.488,0.15"
"1451.508,0.09"
"1451.528,0.14"
"1451.548,0.22"
"1451.568,0.42"
"1451.588,0.56"
"1451.608,0.61"
"1451.628,0.66"
"1451.648,0.57"
"1451.668,0.5"
"1451.688,0.56"
"1451.708,0.52"
"1451.728,0.58"
"1451.749,0.69"
"1451.768,0.75"
"1451.788,0.77"
"1451.809,0.87"
"1451.829,0.98"
"1451.849,1.09"
"1451.869,1.18"
"1451.889,1.17"
"1451.909,1.17"
"1451.929,1.17"
"1451.949,1.24"
"1451.969,1.18"
"1451.989,1.32"
"1452.009,1.48"
"1452.029,1.61"
"1452.049,1.89"
"1452.069,1.9"
"1452.089,1.72"
"1452.109,1.68"
"1452.129,2"
"1452.149,2.19"
"1452.169,2.18"
"1452.189,2.29"
"1452.209,2.46"
"1452.229,2.51"
"1452.249,2.73"
"1452.269,3"
"1452.289,3.22"
"1452.309,3.31"
"1452.329,3.37"
"1452.349,3.44"
"1452.369,3.82"
"1452.389,4"
"1452.409,4.16"
"1452.429,4.41"
"1452.449,4.64"
"1452.469,4.73"
"1452.489,4.95"
"1452.509,5.22"
"1452.529,5.51"
"1452.548,5.8"
"1452.569,6.07"
"1452.589,6.37"
"1452.609,6.68"
"1452.629,6.91"
"1452.649,7.16"
"1452.669,7.39"
"1452.689,7.72"
"1452.709,8.21"
"1452.729,8.66"
"1452.749,9.14"
"1452.769,9.62"
"1452.789,9.89"
"1452.809,9.97"
"1452.829,10.18"
"1452.849,10.53"
"1452.869,10.69"
"1452.889,11.07"
"1452.909,11.54"
"1452.929,12"
"1452.949,12.59"
"1452.969,13.01"
"1452.989,13.35"
"1453.009,13.65"
"1453.029,13.95"
"1453.049,14.14"
"1453.069,14.21"
"1453.089,14.51"
"1453.109,14.83"
"1453.129,15.19"
"1453.148,15.59"
"1453.169,15.95"
"1453.189,16.33"
"1453.209,16.75"
"1453.229,17.13"
"1453.249,17.6"
"1453.268,18.06"
"1453.288,18.57"
"1453.308,19.04"
"1453.328,19.5"
"1453.349,20.08"
"1453.369,20.45"
"1453.389,20.85"
"1453.409,21.24"
"1453.429,21.56"
"1453.449,21.91"
"1453.469,22.33"
"1453.489,22.64"
"1453.509,22.93"
"1453.529,23.37"
"1453.549,23.84"
"1453.569,24.31"
"1453.589,24.67"
"1453.609,25.02"
"1453.629,25.54"
"1453.649,25.86"
"1453.669,26.22"
"1453.689,26.51"
"1453.709,26.77"
"1453.729,26.98"
"1453.749,27.25"
"1453.769,27.49"
"1453.789,27.68"
"1453.809,27.97"
"1453.829,28.23"
"1453.849,28.38"
"1453.869,28.66"
"1453.889,28.78"
"1453.909,28.9"
"1453.929,29.16"
"1453.948,29.32"
"1453.968,29.47"
"1453.989,29.76"
"1454.009,30.04"
"1454.029,30.24"
"1454.049,30.55"
"1454.069,30.85"
"1454.089,31.22"
"1454.109,31.39"
"1454.129,31.55"
"1454.148,31.79"
"1454.169,31.93"
"1454.189,32.03"
"1454.209,32.09"
"1454.228,32.3"
"1454.249,32.57"
"1454.269,32.85"
"1454.289,33.06"
"1454.309,33.35"
"1454.328,33.66"
"1454.349,33.97"
"1454.369,34.29"
"1454.389,34.59"
"1454.409,34.83"
"1454.428,35.02"
"1454.449,35.32"
"1454.469,35.57"
"1454.489,35.78"
"1454.509,36.06"
"1454.529,36.24"
"1454.549,36.43"
"1454.569,36.65"
"1454.588,36.8"
"1454.609,36.99"
"1454.629,37.34"
"1454.649,37.51"
"1454.669,37.7"
"1454.689,37.83"
"1454.709,37.96"
"1454.729,38.02"
"1454.749,38.07"
"1454.769,38.13"
"1454.789,38.09"
"1454.809,38.01"
"1454.829,38.01"
"1454.849,37.97"
"1454.869,37.99"
"1454.889,38.01"
"1454.908,38"
"1454.928,37.88"
"1454.949,37.93"
"1454.969,37.89"
"1454.989,37.96"
"1455.009,38.01"
"1455.029,37.97"
"1455.049,37.86"
"1455.069,37.84"
"1455.088,37.84"
"1455.108,37.7"
"1455.128,37.66"
"1455.149,37.49"
"1455.168,37.28"
"1455.188,37.04"
"1455.208,36.94"
"1455.228,36.82"
"1455.248,36.76"
"1455.268,36.83"
"1455.289,36.96"
"1455.308,37.16"
"1455.328,37.42"
"1455.349,37.56"
"1455.369,37.69"
"1455.388,37.72"
"1455.409,37.84"
"1455.428,37.86"
"1455.448,37.79"
"1455.468,37.88"
"1455.488,37.9"
"1455.508,37.89"
"1455.528,37.71"
"1455.548,37.47"
"1455.568,37.33"
"1455.589,37.05"
"1455.609,36.85"
"1455.629,36.69"
"1455.648,36.51"
"1455.668,36.37"
"1455.688,36.32"
"1455.709,36.32"
"1455.729,36.05"
"1455.749,35.85"
"1455.769,35.72"
"1455.789,35.51"
"1455.809,35.24"
"1455.829,35.06"
"1455.849,34.78"
"1455.869,34.41"
"1455.889,34.07"
"1455.909,33.71"
"1455.929,33.5"
"1455.949,33.46"
"1455.969,33.45"
"1455.989,33.45"
"1456.009,33.61"
"1456.029,33.67"
"1456.049,33.72"
"1456.069,33.63"
"1456.089,33.31"
"1456.109,32.94"
"1456.129,32.6"
"1456.149,32.15"
"1456.169,31.7"
"1456.189,31.38"
"1456.209,31.08"
"1456.229,30.83"
"1456.249,30.67"
"1456.269,30.4"
"1456.288,30.09"
"1456.308,29.76"
"1456.328,29.51"
"1456.348,29.07"
"1456.368,28.71"
"1456.388,28.35"
"1456.408,28.03"
"1456.428,27.71"
"1456.448,27.38"
"1456.468,27.11"
"1456.488,26.91"
"1456.508,26.71"
"1456.528,26.59"
"1456.548,26.28"
"1456.568,26.08"
"1456.588,25.86"
"1456.608,25.51"
"1456.628,25.11"
"1456.648,24.62"
"1456.668,24.1"
"1456.688,23.61"
"1456.708,23.23"
"1456.728,22.96"
"1456.748,22.6"
"1456.768,22.34"
"1456.788,22.12"
"1456.808,21.75"
"1456.828,21.49"
"1456.848,21.06"
"1456.868,20.73"
"1456.888,20.16"
"1456.908,19.84"
"1456.928,19.62"
"1456.948,19.19"
"1456.968,18.89"
"1456.988,18.57"
"1457.008,18.26"
"1457.028,17.91"
"1457.048,17.62"
"1457.068,17.36"
"1457.088,17.01"
"1457.108,16.67"
"1457.128,16.38"
"1457.148,16.06"
"1457.168,15.69"
"1457.188,15.38"
"1457.208,15.14"
"1457.228,14.81"
"1457.248,14.34"
"1457.268,14.06"
"1457.288,13.65"
"1457.308,13.19"
"1457.328,12.65"
"1457.348,12.25"
"1457.368,11.75"
"1457.388,11.17"
"1457.408,10.81"
"1457.428,10.34"
"1457.448,9.8"
"1457.468,9.27"
"1457.488,8.78"
"1457.508,8.39"
"1457.528,7.77"
"1457.548,7.49"
"1457.568,7.24"
"1457.588,6.96"
"1457.608,6.71"
"1457.628,6.5"
"1457.648,6.3"
"1457.668,6.05"
"1457.688,5.89"
"1457.708,5.69"
"1457.728,5.44"
"1457.748,5.36"
"1457.768,5.24"
"1457.788,5.09"
"1457.808,5.06"
"1457.828,4.99"
"1457.848,4.92"
"1457.868,4.77"
"1457.888,4.87"
"1457.908,4.86"
"1457.928,4.81"
"1457.948,4.78"
"1457.968,4.86"
"1457.988,4.88"
"1458.008,4.83"
"1458.028,4.8"
"1458.048,4.83"
"1458.068,4.75"
"1458.088,4.47"
"1458.108,4.26"
"1458.128,4.14"
"1458.148,3.9"
"1458.168,3.77"
"1458.188,3.71"
"1458.208,3.61"
"1458.228,3.54"
"1458.248,3.39"
"1458.268,3.35"
"1458.288,3.28"
"1458.308,3.21"
"1458.328,3.09"
"1458.348,3.03"
"1458.368,2.96"
"1458.388,2.88"
"1458.408,2.79"
"1458.428,2.8"
"1458.448,2.99"
"1458.468,3.03"
"1458.488,3.03"
"1458.508,3.08"
"1458.528,3.14"
"1458.548,3.04"
"1458.568,3.01"
"1458.588,2.89"
"1458.608,2.68"
"1458.628,2.54"
"1458.648,2.53"
"1458.668,2.53"
"1458.688,2.64"
"1458.708,2.74"
"1458.728,2.83"
"1458.748,2.67"
"1458.768,2.47"
"1458.788,2.24"
"1458.808,2.04"
"1458.828,1.98"
"1458.848,1.97"
"1458.868,2.11"
"1458.888,2.19"
"1458.908,2.24"
"1458.928,2.19"
"1458.948,2.19"
"1458.968,2.13"
"1458.988,2.08"
"1459.008,2.02"
"1459.028,2.02"
"1459.048,2.02"
"1459.068,1.92"
"1459.088,2"
"1459.108,1.88"
"1459.128,1.84"
"1459.148,1.75"
"1459.168,1.59"
"1459.188,1.57"
"1459.208,1.58"
"1459.228,1.76"
"1459.248,1.82"
"1459.268,1.85"
"1459.288,1.82"
"1459.308,1.78"
"1459.328,1.81"
"1459.348,1.72"
"1459.368,1.68"
"1459.388,1.7"
"1459.408,1.58"
"1459.428,1.64"
"1459.448,1.68"
"1459.468,1.74"
"1459.488,1.77"
"1459.508,1.76"
"1459.528,1.68"
"1459.548,1.53"
"1459.568,1.51"
"1459.588,1.51"
"1459.608,1.48"
"1459.628,1.51"
"1459.648,1.54"
"1459.668,1.58"
"1459.688,1.59"
"1459.708,1.61"
"1459.728,1.6"
"1459.748,1.56"
"1459.768,1.65"
"1459.788,1.66"
"1459.808,1.65"
"1459.828,1.78"
"1459.848,1.74"
"1459.868,1.67"
"1459.888,1.63"
"1459.909,1.52"
"1459.928,1.47"
"1459.948,1.52"
"1459.968,1.51"
"1459.988,1.5"
"1460.008,1.54"
"1460.028,1.61"
"1460.048,1.68"
"1460.068,1.68"
"1460.088,1.68"
"1460.108,1.59"
"1460.128,1.52"
"1460.148,1.5"
"1460.168,1.38"
"1460.188,1.22"
"1460.208,1.17"
"1460.228,1.05"
"1460.248,1.03"
"1460.268,1.03"
"1460.288,1.15"
"1460.308,1.17"
"1460.328,1.19"
"1460.348,1.17"
"1460.368,1.17"
"1460.388,1.16"
"1460.408,1.12"
"1460.428,1.23"
"1460.448,1.09"
"1460.468,1.15"
"1460.488,1.25"
"1460.508,1.45"
"1460.528,1.39"
"1460.548,1.32"
"1460.568,1.28"
"1460.588,1.12"
"1460.608,1.15"
"1460.628,1.28"
"1460.648,1.17"
"1460.668,1.1"
"1460.688,1.01"
"1460.708,1.11"
"1460.728,1.17"
"1460.748,1.17"
"1460.768,1.26"
"1460.788,1.36"
"1460.808,1.33"
"1460.828,1.34"
"1460.848,1.31"
"1460.868,1.3"
"1460.888,1.2"
"1460.908,1.19"
"1460.928,1.26"
"1460.948,1.24"
"1460.968,1.34"
"1460.988,1.34"
"1461.008,1.23"
"1461.028,1.24"
"1461.048,1.18"
"1461.068,1.13"
"1461.088,1.16"
"1461.108,1.15"
"1461.128,1.17"
"1461.148,1.24"
"1461.168,1.18"
"1461.188,1.17"
"1461.208,1.14"
"1461.228,1.09"
"1461.248,1.17"
"1461.268,1.17"
"1461.288,1.17"
"1461.308,1.17"
"1461.328,1.17"
"1461.348,1.2"
"1461.368,1.16"
"1461.388,1.17"
"1461.408,1.16"
"1461.428,1.17"
"1461.448,1.16"
"1461.468,1.32"
"1461.488,1.3"
"1461.508,1.26"
"1461.528,1.15"
"1461.548,1.13"
"1461.568,1.19"
"1461.588,1.18"
"1461.608,1.17"
"1461.628,1.19"
"1461.648,1.26"
"1461.668,1.18"
"1461.688,1.21"
"1461.708,1.21"
"1461.728,1.22"
"1461.748,1.19"
"1461.768,1.28"
"1461.788,1.28"
"1461.808,1.4"
"1461.828,1.45"
"1461.848,1.35"
"1461.868,1.37"
"1461.888,1.34"
"1461.908,1.35"
"1461.928,1.34"
"1461.948,1.34"
"1461.968,1.21"
"1461.988,1.29"
"1462.008,1.37"
"1462.028,1.36"
"1462.048,1.47"
"1462.068,1.44"
"1462.088,1.51"
"1462.108,1.66"
"1462.128,1.77"
"1462.148,1.85"
"1462.168,1.9"
"1462.188,2.01"
"1462.208,2.07"
"1462.228,2.1"
"1462.248,2.15"
"1462.268,2.01"
"1462.288,2.02"
"1462.308,1.94"
"1462.328,1.86"
"1462.348,1.85"
"1462.368,1.84"
"1462.388,1.79"
"1462.408,1.78"
"1462.428,1.84"
"1462.448,1.85"
"1462.468,1.85"
"1462.488,1.84"
"1462.508,1.79"
"1462.528,1.82"
"1462.548,1.82"
"1462.568,1.84"
"1462.588,1.84"
"1462.608,1.73"
"1462.628,1.83"
"1462.648,1.87"
"1462.668,1.85"
"1462.688,1.85"
"1462.708,1.83"
"1462.728,1.85"
"1462.748,1.85"
"1462.768,1.8"
"1462.788,1.85"
"1462.808,1.91"
"1462.828,2.01"
"1462.848,1.92"
"1462.868,1.85"
"1462.888,1.85"
"1462.908,1.85"
"1462.928,1.88"
"1462.948,1.87"
"1462.968,1.88"
"1462.988,1.87"
"1463.008,1.85"
"1463.028,1.86"
"1463.048,1.85"
"1463.068,1.79"
"1463.088,1.73"
"1463.108,1.72"
"1463.128,1.74"
"1463.148,1.68"
"1463.168,1.68"
"1463.188,1.68"
"1463.208,1.68"
"1463.228,1.68"
"1463.248,1.58"
"1463.268,1.55"
"1463.288,1.64"
"1463.308,1.68"
"1463.328,1.68"
"1463.348,1.64"
"1463.368,1.58"
"1463.388,1.51"
"1463.408,1.51"
"1463.428,1.51"
"1463.448,1.53"
"1463.468,1.59"
"1463.488,1.58"
"1463.508,1.53"
"1463.528,1.63"
"1463.548,1.6"
"1463.568,1.67"
"1463.588,1.64"
"1463.608,1.63"
"1463.628,1.65"
"1463.648,1.6"
"1463.668,1.67"
"1463.688,1.68"
"1463.708,1.68"
"1463.728,1.64"
"1463.748,1.52"
"1463.768,1.51"
"1463.788,1.54"
"1463.808,1.48"
"1463.828,1.52"
"1463.848,1.51"
"1463.868,1.51"
"1463.888,1.51"
"1463.908,1.51"
"1463.929,1.5"
"1463.948,1.46"
"1463.968,1.51"
"1463.988,1.49"
"1464.008,1.57"
"1464.028,1.54"
"1464.048,1.5"
"1464.068,1.44"
"1464.088,1.48"
"1464.108,1.49"
"1464.128,1.42"
"1464.148,1.49"
"1464.168,1.51"
"1464.188,1.55"
"1464.208,1.54"
"1464.228,1.51"
"1464.248,1.4"
"1464.268,1.43"
"1464.288,1.37"
"1464.308,1.39"
"1464.328,1.5"
"1464.348,1.39"
"1464.368,1.34"
"1464.388,1.44"
"1464.408,1.36"
"1464.428,1.33"
"1464.448,1.32"
"1464.468,1.34"
"1464.488,1.4"
"1464.508,1.44"
"1464.528,1.47"
"1464.548,1.5"
"1464.568,1.51"
"1464.588,1.51"
"1464.608,1.51"
"1464.628,1.49"
"1464.648,1.42"
"1464.668,1.36"
"1464.688,1.34"
"1464.708,1.34"
"1464.728,1.34"
"1464.748,1.33"
"1464.768,1.34"
"1464.788,1.33"
"1464.808,1.36"
"1464.828,1.34"
"1464.848,1.42"
"1464.868,1.44"
"1464.888,1.36"
"1464.908,1.34"
"1464.928,1.37"
"1464.948,1.34"
"1464.968,1.39"
"1464.988,1.45"
"1465.008,1.36"
"1465.028,1.37"
"1465.048,1.34"
"1465.068,1.4"
"1465.088,1.42"
"1465.108,1.48"
"1465.128,1.5"
"1465.148,1.48"
"1465.168,1.46"
"1465.188,1.46"
"1465.208,1.5"
"1465.228,1.51"
"1465.248,1.47"
"1465.268,1.4"
"1465.288,1.32"
"1465.308,1.39"
"1465.328,1.48"
"1465.348,1.44"
"1465.368,1.49"
"1465.388,1.46"
"1465.408,1.36"
"1465.428,1.41"
"1465.448,1.47"
"1465.468,1.5"
"1465.488,1.51"
"1465.508,1.51"
"1465.528,1.48"
"1465.548,1.46"
"1465.568,1.42"
"1465.588,1.51"
"1465.608,1.51"
"1465.628,1.4"
"1465.648,1.46"
"1465.668,1.51"
"1465.688,1.38"
"1465.708,1.46"
"1465.728,1.43"
"1465.748,1.35"
"1465.768,1.36"
"1465.788,1.48"
"1465.808,1.5"
"1465.828,1.51"
"1465.848,1.51"
"1465.868,1.42"
"1465.888,1.41"
"1465.908,1.35"
"1465.928,1.37"
"1465.948,1.52"
"1465.968,1.53"
"1465.988,1.56"
"1466.008,1.54"
"1466.028,1.52"
"1466.048,1.55"
"1466.068,1.65"
"1466.088,1.54"
"1466.108,1.51"
"1466.128,1.51"
"1466.148,1.5"
"1466.168,1.43"
"1466.188,1.46"
"1466.208,1.47"
"1466.228,1.51"
"1466.248,1.51"
"1466.268,1.54"
"1466.288,1.61"
"1466.308,1.7"
"1466.328,1.82"
"1466.348,1.91"
"1466.368,1.98"
"1466.388,2.06"
"1466.408,2"
"1466.428,2.13"
"1466.448,2.19"
"1466.468,2.04"
"1466.488,2"
"1466.508,2.02"
"1466.528,2.02"
"1466.548,2.13"
"1466.568,2.13"
"1466.588,2.05"
"1466.608,1.94"
"1466.628,1.8"
"1466.648,1.8"
"1466.668,1.87"
"1466.688,1.91"
"1466.708,1.93"
"1466.728,1.96"
"1466.748,1.97"
"1466.768,1.86"
"1466.788,1.85"
"1466.808,1.85"
"1466.828,1.86"
"1466.848,1.91"
"1466.868,1.98"
"1466.888,1.97"
"1466.908,2.01"
"1466.928,2.02"
"1466.948,1.97"
"1466.968,1.87"
"1466.988,1.85"
"1467.008,1.91"
"1467.028,2.02"
"1467.048,2.02"
"1467.068,2.08"
"1467.088,2.03"
"1467.108,2"
"1467.128,1.99"
"1467.148,2.02"
"1467.168,2.02"
"1467.188,2.02"
"1467.208,1.9"
"1467.228,1.98"
"1467.248,2.02"
"1467.268,2.02"
"1467.288,2.02"
"1467.308,2.02"
"1467.328,1.98"
"1467.348,1.95"
"1467.368,1.96"
"1467.388,2.02"
"1467.408,1.93"
"1467.428,1.96"
"1467.448,1.91"
"1467.468,1.94"
"1467.488,2.01"
"1467.508,2.02"
"1467.528,2.05"
"1467.548,2.03"
"1467.568,2.02"
"1467.588,2.13"
"1467.608,2.31"
"1467.628,2.49"
"1467.648,2.62"
"1467.668,2.82"
"1467.688,3"
"1467.708,3.09"
"1467.728,3.22"
"1467.748,3.47"
"1467.768,3.39"
"1467.788,3.5"
"1467.808,3.52"
"1467.828,3.39"
"1467.848,3.51"
"1467.868,3.43"
"1467.888,3.24"
"1467.908,3.11"
"1467.928,2.97"
"1467.948,2.66"
"1467.968,2.55"
"1467.988,2.35"
"1468.008,2.16"
"1468.028,1.9"
"1468.048,1.84"
"1468.068,1.66"
"1468.088,1.69"
"1468.108,1.68"
"1468.128,1.69"
"1468.148,1.68"
"1468.168,1.63"
"1468.188,1.68"
"1468.208,1.77"
"1468.228,1.85"
"1468.248,1.92"
"1468.268,1.89"
"1468.288,2.01"
"1468.308,2.02"
"1468.328,1.98"
"1468.348,2.02"
"1468.368,2.01"
"1468.388,1.89"
"1468.408,1.84"
"1468.428,1.85"
"1468.448,1.83"
"1468.468,1.7"
"1468.488,1.65"
"1468.508,1.44"
"1468.528,1.13"
"1468.548,0.96"
"1468.568,0.78"
"1468.588,0.54"
"1468.608,0.42"
"1468.628,0.24"
"1468.648,0.04"
"1468.668,0.06"
"1468.688,0.09"
"1468.708,0.06"
