time,SpeedCom
706.0158,57.8
706.0348,57.8
706.0548,57.66
706.0748,57.78
706.0948,57.69
706.1158,57.66
706.1348,57.66
706.1548,57.6
706.1748,57.62
706.1948,57.66
706.2148,57.64
706.2348,57.64
706.2548,57.64
706.2748,57.66
706.2948,57.52
706.3148,57.56
706.3348,57.56
706.3548,57.42
706.3748,57.45
706.3948,57.46
706.4148,57.52
706.4358,57.52
706.4548,57.66
706.4748,57.53
706.4948,57.64
706.5158,57.53
706.5348,57.53
706.5548,57.6
706.5748,57.5
706.5948,57.57
706.6148,57.5
706.6348,57.5
706.6548,57.32
706.6748,57.5
706.6948,57.41
706.7148,57.5
706.7348,57.5
706.7548,57.52
706.7748,57.41
706.7948,57.41
706.8158,57.45
706.8348,57.45
706.8548,57.35
706.8748,57.35
706.8948,57.25
706.9148,57.32
706.9348,57.32
706.9548,57.32
706.9748,57.27
706.9948,57.29
707.0148,57.28
707.0348,57.28
707.0548,57.34
707.0748,57.32
707.0948,57.28
707.1148,57.29
707.1348,57.29
707.1548,57.23
707.1748,57.2
707.1948,57.23
707.2158,57.27
707.2348,57.27
707.2548,57.23
707.2748,57.14
707.2948,57.25
707.3158,57.13
707.3348,57.13
707.3548,57.23
707.3748,57.16
707.3948,57.11
707.4148,57.02
707.4348,57.02
707.4548,56.97
707.4748,57.04
707.4948,57.02
707.5158,57.04
707.5348,57.04
707.5548,57.09
707.5748,57.09
707.5948,57.16
707.6158,57.13
707.6348,57.13
707.6548,57.18
707.6748,57.02
707.6948,56.95
707.7148,57.02
707.7348,57.02
707.7548,56.83
707.7748,56.83
707.7948,56.76
707.8148,56.69
707.8348,56.69
707.8548,56.79
707.8748,56.97
707.8948,56.66
707.9148,57.05
707.9348,57.05
707.9548,56.76
707.9748,56.88
707.9948,56.63
708.0158,56.8
708.0348,56.8
708.0548,56.8
708.0748,56.56
708.0948,56.79
708.1158,56.66
708.1348,56.66
708.1548,56.75
708.1748,56.88
708.1948,56.9
708.2148,56.88
708.2348,56.88
708.2548,56.86
708.2748,56.95
708.2948,56.83
708.3158,56.77
708.3348,56.77
708.3548,56.63
708.3748,56.51
708.3948,56.42
708.4148,56.38
708.4348,56.38
708.4548,56.28
708.4748,56.35
708.4948,56.28
708.5148,56.41
708.5348,56.41
708.5548,56.56
708.5748,56.35
708.5948,56.54
708.6148,56.52
708.6348,56.52
708.6548,56.73
708.6748,56.63
708.6948,56.33
708.7148,56.44
708.7348,56.44
708.7548,56.35
708.7748,56.23
708.7948,56.21
708.8148,56.2
708.8348,56.2
708.8548,56
708.8748,56.06
708.8948,56
708.9158,55.89
708.9348,55.89
708.9548,56
708.9748,56.09
708.9948,55.71
709.0148,55.84
709.0348,55.84
709.0548,55.8
709.0748,55.48
709.0948,55.68
709.1158,55.3
709.1348,55.3
709.1548,55.3
709.1748,55.27
709.1948,55.45
709.2148,55.11
709.2358,55.11
709.2548,55.19
709.2748,55.3
709.2948,55.09
709.3148,54.94
709.3348,54.94
709.3548,54.97
709.3748,54.91
709.3948,54.64
709.4148,54.62
709.4348,54.62
709.4548,54.41
709.4748,54.48
709.4948,54.18
709.5158,54.5
709.5348,54.5
709.5548,54.67
709.5748,54.32
709.5948,54.64
709.6158,54.43
709.6348,54.43
709.6548,54.49
709.6748,54.45
709.6948,54.3
709.7148,54.36
709.7348,54.36
709.7548,54.21
709.7748,54.11
709.7948,53.97
709.8158,53.95
709.8348,53.95
709.8548,53.9
709.8748,53.81
709.8948,53.65
709.9158,53.52
709.9348,53.52
709.9548,53.42
709.9748,53.54
709.9948,53.42
710.0148,53.4
710.0348,53.4
710.0548,53.34
710.0748,53.24
710.0948,53.2
710.1158,53.14
710.1348,53.14
710.1548,53.07
710.1748,53.1
710.1948,52.82
710.2148,52.79
710.2348,52.79
710.2548,52.79
710.2748,52.7
710.2948,52.75
710.3158,52.73
710.3348,52.73
710.3548,52.66
710.3748,52.57
710.3948,52.5
710.4158,52.52
710.4358,52.52
710.4548,52.52
710.4748,52.47
710.4948,52.38
710.5148,52.26
710.5348,52.26
710.5548,52.19
710.5748,52.13
710.5948,52.04
710.6148,51.87
710.6348,51.87
710.6548,51.84
710.6748,51.78
710.6948,51.7
710.7148,51.63
710.7348,51.63
710.7548,51.48
710.7748,51.52
710.7948,51.36
710.8148,51.42
710.8348,51.42
710.8548,51.35
710.8748,51.32
710.8948,51.16
710.9158,51.34
710.9348,51.34
710.9548,51.16
710.9748,51.09
710.9948,51
711.0148,50.97
711.0348,50.97
711.0548,50.88
711.0748,50.86
711.0948,50.72
711.1158,50.65
711.1348,50.65
711.1548,50.7
711.1748,50.73
711.1948,50.58
711.2148,50.38
711.2348,50.38
711.2548,50.38
711.2748,50.47
711.2948,50.24
711.3158,50.55
711.3348,50.55
711.3548,50.21
711.3748,49.91
711.3948,49.89
711.4148,49.92
711.4348,49.92
711.4548,49.89
711.4748,49.73
711.4948,49.66
711.5148,49.61
711.5348,49.61
711.5548,49.71
711.5748,49.75
711.5948,49.71
711.6148,49.7
711.6348,49.7
711.6548,49.59
711.6748,49.45
711.6948,49.61
711.7148,49.36
711.7348,49.36
711.7548,49.45
711.7748,49.54
711.7948,49.54
711.8158,49.66
711.8348,49.66
711.8548,49.19
711.8748,49.26
711.8948,49.41
711.9158,49.31
711.9348,49.31
711.9548,49.54
711.9748,49.43
711.9948,49.09
712.0148,49.09
712.0348,49.09
712.0548,49.23
712.0748,49.15
712.0948,49.26
712.1158,49.3
712.1348,49.3
712.1548,49.3
712.1748,49.38
712.1948,49.33
712.2158,49.23
712.2348,49.23
712.2548,49.23
712.2748,49.16
712.2948,49.01
712.3148,49.16
712.3348,49.16
712.3548,48.98
712.3748,49.15
712.3948,49.33
712.4158,49.4
712.4358,49.4
712.4548,49.36
712.4748,49.29
712.4948,49.12
712.5148,48.99
712.5348,48.99
712.5548,48.9
712.5748,48.99
712.5948,49.09
712.6148,49.11
712.6348,49.11
712.6548,49.19
712.6748,49.3
712.6948,49.23
712.7158,49.23
712.7348,49.23
712.7548,49.16
712.7748,49.05
712.7948,48.91
712.8148,48.97
712.8348,48.97
712.8548,49.15
712.8748,49.19
712.8948,49.4
712.9158,49.3
712.9348,49.3
712.9548,49.34
712.9748,49.26
712.9948,48.98
713.0148,49.01
713.0348,49.01
713.0548,48.92
713.0748,48.87
713.0948,49.22
713.1158,49.29
713.1348,49.29
713.1548,49.31
713.1748,49.43
713.1948,49.48
713.2148,49.26
713.2348,49.26
713.2548,49.22
713.2748,49.23
713.2948,48.97
713.3148,49.05
713.3348,49.05
713.3548,49.13
713.3748,49.19
713.3948,49.45
713.4148,49.34
713.4348,49.34
713.4548,49.38
713.4748,49.38
713.4948,49.12
713.5158,49.11
713.5358,49.11
713.5548,49.13
713.5748,49.02
713.5948,49.27
713.6148,49.33
713.6348,49.33
713.6548,49.38
713.6748,49.48
713.6948,49.38
713.7148,49.22
713.7348,49.22
713.7548,49.16
713.7748,49.12
713.7948,49.05
713.8148,49.02
713.8348,49.02
713.8548,49.18
713.8748,49.36
713.8948,49.59
713.9148,49.59
713.9348,49.59
713.9548,49.61
713.9748,49.52
713.9948,49.38
714.0148,49.4
714.0348,49.4
714.0548,49.33
714.0748,49.13
714.0948,49.33
714.1148,49.47
714.1348,49.47
714.1548,49.52
714.1748,49.61
714.1948,49.55
714.2148,49.38
714.2348,49.38
714.2548,49.45
714.2748,49.36
714.2948,49.23
714.3148,49.23
714.3348,49.23
714.3548,49.08
714.3748,49.36
714.3948,49.63
714.4148,49.72
714.4348,49.72
714.4548,49.79
714.4748,49.84
714.4948,49.66
714.5148,49.52
714.5358,49.52
714.5548,49.47
714.5748,49.4
714.5948,49.38
714.6148,49.52
714.6348,49.52
714.6548,49.59
714.6748,49.7
714.6948,49.82
714.7148,49.88
714.7348,49.88
714.7548,49.92
714.7748,49.79
714.7948,49.78
714.8148,49.66
714.8348,49.66
714.8548,49.4
714.8748,49.43
714.8948,49.45
714.9148,49.59
714.9348,49.59
714.9548,49.82
714.9748,49.89
714.9948,49.99
715.0148,49.98
715.0348,49.98
715.0548,49.82
715.0748,49.7
715.0948,49.8
715.1148,49.52
715.1348,49.52
715.1548,49.55
715.1748,49.66
715.1948,49.66
715.2148,49.89
715.2348,49.89
715.2548,50
715.2748,49.95
715.2948,50.24
715.3148,50.13
715.3348,50.13
715.3548,50.16
715.3748,50.12
715.3948,49.98
715.4148,49.82
715.4358,49.82
715.4548,49.79
715.4748,49.84
715.4948,49.96
715.5148,50.03
715.5348,50.03
715.5548,50.07
715.5748,50.16
715.5948,50.27
715.6148,50.23
715.6348,50.23
715.6548,50.33
715.6748,50.28
715.6948,50.1
715.7148,49.98
715.7348,49.98
715.7548,49.91
715.7748,49.86
715.7948,49.86
715.8148,49.96
715.8358,49.96
715.8548,50.17
715.8748,50.33
715.8948,50.52
715.9148,50.51
715.9348,50.51
715.9548,50.47
715.9748,50.59
715.9948,50.51
716.0158,50.44
716.0348,50.44
716.0548,50.31
716.0748,50.38
716.0948,50.19
716.1158,50.23
716.1348,50.23
716.1548,50.26
716.1748,50.23
716.1948,50.52
716.2148,50.45
716.2348,50.45
716.2548,50.54
716.2748,50.68
716.2948,50.58
716.3148,50.55
716.3348,50.55
716.3548,50.66
716.3748,50.62
716.3948,50.42
716.4148,50.61
716.4348,50.61
716.4548,50.37
716.4748,50.38
716.4948,50.51
716.5148,50.52
716.5348,50.52
716.5548,50.62
716.5748,50.81
716.5948,50.88
716.6148,50.9
716.6348,50.9
716.6548,50.84
716.6748,50.88
716.6948,50.88
716.7158,50.74
716.7348,50.74
716.7548,50.69
716.7748,50.61
716.7948,50.55
716.8148,50.49
716.8348,50.49
716.8548,50.58
716.8748,50.52
716.8948,50.56
716.9158,50.84
716.9348,50.84
716.9548,50.84
716.9748,50.81
716.9948,51.16
717.0148,51.11
717.0348,51.11
717.0548,51.2
717.0748,51.14
717.0948,51.07
717.1148,50.93
717.1348,50.93
717.1548,50.97
717.1748,50.88
717.1948,50.69
717.2148,50.47
717.2348,50.47
717.2548,50.62
717.2748,50.8
717.2948,50.84
717.3148,50.76
717.3348,50.76
717.3548,50.7
717.3748,50.83
717.3948,50.81
717.4148,50.91
717.4358,50.91
717.4548,51.11
717.4748,51.02
717.4948,51.04
717.5148,51.13
717.5348,51.13
717.5548,50.86
717.5748,50.8
717.5948,51.02
717.6148,50.88
717.6348,50.88
717.6548,50.88
717.6748,50.95
717.6948,50.9
717.7148,51.13
717.7348,51.13
717.7548,50.97
717.7748,51.16
717.7948,51.29
717.8148,51.21
717.8348,51.21
717.8548,51.41
717.8748,51.5
717.8948,51.5
